IE;TOKEN;CONT;SOMA
"070962839";"8199799515";3;16.058,25
"070962839";"81997995153";1;739,90
"070999910";"8136671014";2;2.097,75
"070999910";"8136671094";4;1.328,45
"070999910";"8136751014";1;4.540,37
"070999910";"8187430919";8;20.563,61
"070999910";"8294002425";4;3.005,12
"070999910";"94002425";3;4.249,06
"070999910";"987430919";11;18.903,78
"071006982";"081999047436";4;65.248,07
"071006982";"8130332056";2;10.268,36
"071006982";"8198782504";1;545,00
"071006982";"81987825047";3;13.413,18
"071006982";"81999047436";10;34.205,40
"071047310";"82999826608";2;5.514,50
"071047310";"87996394921";33;27.685,49
"071061819";"8137310506";2;25.572,62
"071061819";"8137310560";90;1.798.604,69
"071061819";"81373105602";14;220.969,55
"071061819";"8137312516";3;27.970,00
"071061819";"8196350046";1;38.439,68
"071061819";"81981729472";2;47.956,74
"071110100";"00008198665198";3;398.802,56
"071110100";"81998665198";1;1.568,16
"071152610";"8130801870";1;13.232,79
"071152610";"8188270267";6;5.665,82
"071155635";"8193265989";7;249.936,40
"071158065";"33512552";2;48.397,12
"071158065";"8137193359";5;55.250,44
"071158065";"81998015609";1;19.295,46
"071159894";"08136421105";12;5.778,50
"071159894";"8182988899";3;9.970,00
"071159894";"81994765556";1;60,00
"071164545";"8134280088";5;944,25
"071164545";"81999660650";10;15.055,74
"071164545";"99660650";22;35.440,65
"071172130";"8195689752";6;34.635,50
"071172130";"81995689752";7;104.572,45
"071188053";"8130941094";2;43.835,55
"071188053";"8233021313";1;18.562,70
"071220046";"8100000000";8;121.459,54
"071289321";"037217888";6;80.328,79
"071289321";"8137217888";16;82.551,80
"071289321";"81995754290";21;25.754,13
"071298908";"8136714304";66;103.312,06
"071298908";"81984482701";20;12.172,54
"071303170";"37991127999";1;6.850,00
"071303170";"8181705313";287;1.587.499,31
"071406069";"8185859102";2;24.752,44
"071406069";"81984152177";4;26.245,64
"071406069";"81985859102";2;11.451,34
"071417770";"8130950431";2;4.220,00
"071417770";"8131362519";1;7.366,41
"071417770";"8137590115";9;54.206,69
"071417770";"81997818612";1;4.702,20
"071486747";"8195204284";1;415,20
"071486747";"81985051400";1;5.066,70
"071486747";"81995698372";23;110.793,60
"071495061";"8130375623";8;28.305,72
"071495061";"8130832754";6;13.735,66
"071495061";"8188500879";17;58.281,14
"071495061";"81988500879";4;4.966,33
"071495061";"81988500979";2;1.715,57
"071564640";"00000000000";4;50.442,69
"071564640";"0095999999";3;5.500,00
"071564640";"08196151263";1;630,00
"071564640";"8135236478";2;758,79
"071564640";"8195999999";28;1.819.592,84
"071564640";"81959999999";5;660.000,00
"071564640";"81986922697";1;3.100,50
"071564640";"81999824246";2;66.115,89
"071606319";"08834182169";3;158.454,00
"071606319";"33445411";8;228.923,00
"071606319";"81111111111";3;696,00
"071606319";"8134220219";4;380.058,00
"071721509";"08100000000";1;1.626,50
"071721509";"7121019900";5;130.129,33
"071721509";"8132310000";5;181.391,85
"071721509";"8732310000";1;20.958,35
"071721509";"878132310000";2;54.395,76
"071729151";"000000000000";2;165.135,00
"071729151";"33541122";15;321.425,00
"071729151";"8132493823";3;37.336,95
"071729151";"8134271358";2;66.500,00
"071729151";"81811111111";2;4.013,00
"071729151";"8188653737";2;181.440,00
"071729151";"81986717050";1;135.637,80
"071736522";"8141221073";28;89.080,45
"071762957";"8132683710";1;12.785,52
"071762957";"8199738112";2;16.133,60
"071812725";"8131352234";1;3.050,00
"071817875";"08134725896";5;85.514,13
"071817875";"81997693779";1;3.800,00
"071855297";"81992523748";9;10.407,23
"071868003";"1996495477";6;379.368,00
"071868003";"81996495477";3;1.870,00
"071880720";"00008133275660";1;91.295,00
"071882855";"1999445307";1;5.170,00
"071885790";"8136531125";1;183.000,00
"071891099";"08100000000";13;141.629,60
"071891099";"81000000000";8;29.961,54
"071891099";"8122222222";4;151.680,00
"071891099";"8132310000";2;263.886,48
"071891099";"879111111111";5;187.500,00
"071891170";"0032220565";4;16.554,00
"071891170";"8132220000";1;55.000,00
"071891170";"8153418450";1;33.440,18
"071925686";"8198701947";13;52.230,68
"071925686";"81998701947";1;34.310,27
"071926577";"71981718031";2;87.102,90
"071926577";"8199836903";1;119.700,00
"071926577";"82996408063";1;40.129,75
"071926577";"8799836903";5;386.090,00
"071926577";"87999836903";17;391.821,79
"071926577";"9998747200";1;11.716,20
"071930841";"8199877356";1;121,94
"071940804";"82987364080";36;149.935,89
"071978887";"00000000";82;525.984,00
"071978887";"4141016240";3;209.070,00
"072007575";"81996461850";1;26.532,17
"072034114";"8195446071";2;90.120,00
"072040432";"8191932136";1;8.000,00
"072040866";"8181045556";2;14.500,00
"072040947";"92476969";1;8.800,00
"072041242";"73082256";1;6.600,00
"072047798";"8194247000";1;3.300,00
"072052368";"8130821130";15;15.514,57
"072052368";"8185564007";3;507,00
"072052368";"8187993043";30;30.833,76
"072052368";"81987992043";1;32,00
"072052368";"8198799304";1;623,15
"072052368";"81987993043";43;44.983,95
"072100940";"8195078979";1;9.573,12
"072101911";"087999718806";2;835,00
"072101911";"8799718806";1;799,00
"072101911";"87999718800";1;1.080,72
"072101911";"87999718806";2;375,99
"072103965";"8888888888";6;50.835,00
"072123729";"08198701440";1;240.637,50
"072123729";"8198701440";4;12.285,45
"072206349";"1123590228";34;323.920,23
"072206349";"8100000000";2;35.763,70
"072206349";"8173187077";2;5.128,91
"072206349";"8192972131";2;170.136,07
"072206349";"81973187077";5;375.574,89
"072206349";"81996466150";1;7.728,50
"072210966";"08137258547";4;57.169,67
"072210966";"81046440267";4;114.636,71
"072223782";"8788145895";10;46.749,92
"072232773";"8182344321";7;167.742,70
"072254319";"8137313333";7;581.451,46
"072295503";"08132430258";2;59.023,71
"072299339";"34422525";2;30.473,50
"072299843";"000000000000";2;127.500,00
"072299843";"08132224590";2;40.000,00
"072299843";"34456556";3;41.546,80
"072299843";"8132224590";2;28.407,68
"072299843";"8781322245";4;27.060,00
"072322250";"81998701947";1;26.853,21
"072322250";"8888888888";7;69.030,00
"072355344";"8199998888";4;44.880,00
"072375027";"00000000";3;5.625,00
"072375027";"8791526398";7;39.002,17
"072401710";"08134711254";1;17.419,63
"072401710";"81995559427";1;33.531,25
"072403683";"8199192115";16;498.250,95
"072408480";"37475252";7;96.171,64
"072408480";"8133333333";2;49.955,00
"072408480";"81995597097";1;22.500,00
"072408480";"8738468629";1;6.407,50
"072408561";"000000000000";25;340.350,11
"072408561";"034141515";5;58.427,11
"072408561";"08135696969";2;29.400,00
"072408561";"8111111111";6;134.400,00
"072408561";"8130340158";1;44.065,50
"072408561";"8133333333";1;48.513,00
"072408561";"8134271358";2;81.000,00
"072408561";"87999380811";1;12.912,50
"072408561";"87999474500";1;27.426,00
"072408642";"34557575";6;101.616,00
"072408642";"81998340037";9;217.500,00
"072408642";"81999992552";1;12.300,00
"072409029";"81900000000";1;27.095,00
"072409029";"8738311350";1;2,66
"072409100";"8132310000";5;236.730,00
"072409290";"00000000";37;124.793,00
"072409290";"32310000";4;24.326,58
"072409290";"32315640";7;28.862,35
"072409290";"8100000000";4;39.915,56
"072409290";"8132315680";17;67.601,82
"072409290";"814444444";3;6.617,56
"072409290";"81997792323";1;3.128,41
"072412240";"81995477208";2;47.064,12
"072423528";"33512552";7;106.095,08
"072423528";"4733558386";1;35.291,78
"072423528";"47819991921";7;3.933,75
"072423528";"47999380285";1;21.868,80
"072423528";"8134385026";1;95.201,57
"072423528";"8199192115";33;1.210.808,09
"072423528";"81999192115";7;155.151,62
"072423528";"999192115";1;22.136,40
"072438983";"08197986921";4;11.461,10
"072438983";"8130516418";22;18.838,31
"072438983";"8134552000";6;4.328,40
"072438983";"8195961235";4;15.674,65
"072438983";"8199596123";4;6.816,28
"072438983";"81997986921";7;8.067,12
"072438983";"995961235";6;7.677,53
"072438983";"997986921";10;29.970,55
"072442077";"08192060186";1;2.406,48
"072442077";"081992060186";3;19.663,50
"072442077";"558230321468";1;4.955,39
"072442077";"8121127612";1;2.989,44
"072442077";"8121229615";3;43.592,40
"072442077";"8192060186";1;36.135,00
"072442077";"81992060186";16;111.514,64
"072452110";"8199380617";1;3.909,17
"072454750";"82988986265";25;140.463,53
"072470607";"819965032";1;1.270,00
"072470607";"81999265032";2;12.189,54
"072499699";"08230311306";2;110.650,81
"072499699";"8133485508";14;747.480,75
"072499699";"81988742300";2;142.055,69
"072499699";"8233273141";5;184.805,22
"072499699";"8281530144";2;42.556,45
"072499699";"8281580144";1;117.595,55
"072499699";"82988742300";1;134.409,60
"072499699";"82998742300";3;464.000,00
"072527579";"1958003810";4;77.539,67
"072527579";"8137190297";3;32.391,27
"072527579";"8137210142";5;85.149,07
"072528036";"8130872215";19;344.410,41
"072528036";"8135565656";1;20.688,02
"072533897";"08132478596";5;248.364,51
"072533897";"81995427728";1;27.856,82
"072575115";"1992949632";3;1.320,02
"072575115";"8134636716";1;838,80
"072575115";"813466716";4;2.190,00
"072575115";"8192949632";15;15.877,72
"072575115";"81988277933";1;626,85
"072575115";"81992949632";8;6.813,80
"072575115";"99949632";5;559,55
"072577754";"8134227177";5;104.640,64
"072577754";"8134247177";2;66.004,57
"072577754";"81985406414";5;254.840,00
"072577754";"991573001";3;41.905,96
"072593440";"34349508";2;5.869,75
"072593440";"8134349508";41;109.247,43
"072607092";"8192554087";3;262.770,25
"072646233";"00000000";2;31.850,00
"072680920";"8132214876";25;107.770,56
"072680920";"81988317913";1;1.785,00
"072691700";"087991311350";5;5.001,35
"072691700";"7999592725";9;3.602,71
"072691700";"8738732773";11;9.917,83
"072691700";"87999592725";116;169.673,93
"072704020";"8796707582";5;2.710,50
"072744405";"8738742875";2;588,00
"072744405";"8738791858";2;16.939,74
"072744405";"8796158756";6;11.884,15
"072744405";"8799615875";2;5.382,76
"072744405";"87996158756";7;32.099,53
"072754800";"81985208329";104;70.495,15
"072754800";"8199395598";54;32.673,19
"072754800";"81999395598";5;44.652,00
"072754800";"8399955598";17;122.352,09
"072767960";"8100000000";3;51.708,10
"072767960";"8193022178";13;136.906,58
"072767960";"8195710707";4;39.470,31
"072767960";"81995740707";2;15.289,74
"072772107";"8194571826";1;39,00
"072772107";"8199939987";2;27.657,61
"072793023";"000000";1;13.722,00
"072793023";"81999448592";2;45.782,50
"072793023";"83991890521";1;32.604,49
"072830166";"000000000";1;7.350,00
"072830166";"8137216444";2;23.118,00
"072830166";"8195747545";8;993.538,62
"072830166";"81995747545";1;22.504,60
"072850272";"081983181838";25;156.109,31
"072850272";"8198181838";2;7.676,19
"072850272";"81983000266";24;121.252,61
"072850272";"81983181838";17;153.255,65
"072852720";"8199986865";2;100.138,61
"072861045";"8135841160";6;17.920,00
"072861630";"00000000";1;28.980,00
"072861630";"81000000000";1;24.000,00
"072861630";"8199135959";2;45.009,20
"072861630";"8533334853";5;414.048,30
"072861630";"8888888888";1;1.259,00
"072867400";"8134541010";10;193.009,94
"072880341";"000000";1;13.722,00
"072882808";"00000000000";8;224.138,08
"072882808";"8132310000";4;110.000,00
"072882808";"8133333333";1;17.640,00
"072887192";"8199983045";5;144.255,24
"072890142";"8299460725";13;938.121,12
"072918411";"8198004528";1;18.939,77
"072946113";"8182547873";2;60.514,00
"072946385";"8183252172";30;103.962,88
"072981105";"132263019";1;7.307,65
"072982268";"81993620341";2;25.690,43
"072982691";"8738730243";4;126.654,13
"072982691";"9738730243";4;72.000,00
"072992735";"8199489300";4;41.162,50
"073016691";"00000000";14;80.265,00
"073018392";"00000000";11;35.065,00
"073018392";"8788013256";2;15.927,20
"073019364";"00000000";22;76.710,00
"073028789";"8133214525";1;3.863,34
"073028789";"8191040047";3;9.507,51
"073028789";"8192145258";1;3.992,64
"073028789";"81992145258";2;42.495,00
"073028789";"81999782956";1;4.028,43
"073070637";"000000000";1;28.350,00
"073070637";"8196280092";1;82.809,66
"073070637";"81996280092";2;52.593,00
"073070807";"8132315640";1;800,00
"073070807";"8196139865";2;60.396,00
"073070807";"843231564";1;2.250,00
"073070807";"99999999999";1;262,01
"073071790";"0000000";2;25.840,65
"073071790";"81999911991";3;37.053,12
"073077054";"000000000";1;30.360,00
"073077054";"087038468167";3;20.686,49
"073077054";"32315056";39;651.627,20
"073077054";"33333333";4;74.409,29
"073077054";"8100000000";4;84.116,00
"073077054";"8112345678";1;343,97
"073077054";"8132315056";42;824.470,36
"073077054";"8134885542";3;450,00
"073077054";"8195593030";2;94.460,10
"073077054";"87996571102";2;93.800,00
"073077054";"999999";1;884,88
"073077216";"8730254155";3;44.100,00
"073078450";"32310000";27;290.009,89
"073078450";"33333333";5;85.210,02
"073078450";"8132310000";10;253.298,79
"073078450";"8738710425";18;444.000,00
"073087874";"8100000000";8;243.045,00
"073087874";"8134712351";1;11.400,00
"073087874";"8134712356";5;24.120,00
"073087874";"8136611600";1;19,38
"073091715";"00000000000";1;1.104,00
"073091715";"813339278";1;2.757,60
"073091715";"8133392789";1;45.696,00
"073091715";"81987741528";1;750,00
"073091715";"81988528251";1;500,00
"073091715";"8233273141";10;701.535,13
"073097322";"00000000";1;2.000,00
"073097322";"8188620631";2;8.259,60
"073097322";"8788620631";1;105,75
"073130630";"000000000";1;2.585,00
"073130630";"8199945452";5;252.277,56
"073153680";"000000";1;14.670,00
"073153680";"00000000";1;7.570,31
"073153680";"8137311000";7;138.420,65
"073154067";"87081185514";3;1.831,26
"073154067";"87981185514";20;14.927,79
"073154067";"87981198814";72;54.120,38
"073171310";"8132281408";1;5.402,20
"073171310";"8184396835";1;14.571,60
"073171310";"8187201098";7;60.653,22
"073171310";"81981931292";1;8.460,08
"073171310";"81984396835";3;42.726,18
"073171310";"81987201096";3;15.032,40
"073171310";"81987201098";12;97.686,25
"073171310";"81998720198";2;15.965,68
"073171310";"987201098";1;36.346,63
"073181110";"8132315640";38;616.400,00
"073192821";"8195241704";3;11.567,28
"073192902";"8195528413";2;10.170,13
"073196304";"00000000";1;6.224,45
"073196304";"8130950431";1;3.992,64
"073196304";"8192048803";2;48.540,19
"073196304";"81992048803";1;35.414,64
"073196304";"8199333168";1;8.040,00
"073196304";"81995621235";4;15.465,36
"073196304";"81997818612";1;8.150,00
"073200867";"81000000000";1;20.250,00
"073201162";"81995208807";3;68.251,82
"073203530";"8186335544";9;453.001,08
"073212792";"00081992649994";5;1.966,36
"073212792";"5581986771198";1;9.000,00
"073212792";"8131256497";5;4.981,91
"073212792";"81999264999";3;1.286,00
"073212792";"81999620058";3;1.138,91
"073212792";"981986771198";26;201.950,00
"073212792";"9992649994";1;658,52
"073256811";"8137886502";3;66.436,04
"073256811";"8197886502";6;443.842,89
"073256811";"81997886502";4;91.600,00
"073262625";"8198572547";4;123.600,60
"073262625";"81998572547";8;128.640,90
"073286567";"8135330471";27;771.918,22
"073297097";"7132405869";5;136.415,55
"073297097";"8130760011";2;104.000,00
"073298220";"000000";2;1.854,00
"073298220";"8100000000";1;9.594,20
"073298220";"8130872215";85;562.768,37
"073304050";"00000000000";5;111.774,09
"073304050";"81993035845";7;127.662,75
"073324671";"000000000";6;47.538,22
"073324671";"8194757852";7;72.600,00
"073324671";"81994757852";1;40.287,50
"073325309";"8295949251";9;52.563,45
"073356280";"8198603377";3;48.434,38
"073356280";"81998603377";13;89.291,43
"073394297";"081997818612";1;2.790,00
"073394297";"8131362519";1;21.729,55
"073394297";"8197886502";6;60.370,00
"073394297";"8199662561";1;3.863,34
"073394297";"81997818612";4;28.260,00
"073394297";"81997886502";4;87.900,00
"073412708";"8136612642";5;4.403,80
"073412708";"81997209044";1;21.600,00
"073414662";"8199999999";1;1.275,00
"073414743";"81000000000";1;15.000,00
"073434264";"8788620832";14;65.279,90
"073434264";"87988620832";2;30.240,00
"073434698";"0000000";1;510,00
"073434698";"8799924156";11;65.619,47
"073483125";"8188785757";13;647.625,00
"073503410";"8888888888";5;9.572,00
"073513644";"087981270387";5;200.740,00
"073513644";"8798127028";1;50,00
"073513644";"87981270387";2;94.800,00
"073513806";"8199999999";1;6.525,00
"073516902";"8197886502";2;8.630,24
"073516902";"8888888888";1;3.200,00
"073517470";"33264015";1;164,34
"073517470";"8131324708";1;10.291,34
"073517470";"8132131805";5;37.737,29
"073517470";"8133264015";5;164.381,72
"073517470";"8136285787";16;277.119,73
"073517470";"8136286716";3;38.808,35
"073517470";"8191952529";2;19.320,42
"073576131";"000000000";2;25.092,00
"073576131";"8155355455";16;218.788,48
"073576131";"8330563070";1;23.968,64
"073621102";"8198366800";5;347.083,99
"073621374";"0000000";1;1.333,00
"073627496";"8888888888";7;2.856,00
"073627577";"8888888888";4;28.400,00
"073629006";"8133266043";8;645.500,00
"073629006";"8134467901";4;162.813,71
"073629006";"81988549745";4;65.791,86
"073629006";"81988549746";1;28.192,34
"073629006";"991573001";2;41.599,57
"073701998";"08137310079";4;226.491,18
"073701998";"8137310079";4;93.656,92
"073702706";"8132310000";1;5.018,00
"073702706";"8738710425";12;276.000,00
"073703931";"8134940410";1;99.264,00
"073703931";"8135440000";8;75.502,54
"073704822";"000000000";1;13.224,00
"073704822";"8197886502";4;93.645,10
"073704822";"81997886502";2;44.900,00
"073705551";"8185478879";1;10.053,30
"073705551";"8199999999";1;19.995,00
"073707686";"8132220000";1;5.018,00
"073707686";"8134271358";4;68.500,00
"073710040";"008137310000";8;142.070,47
"073710040";"1997071837";3;239.565,80
"073710040";"8137310000";28;247.091,03
"073710040";"8137313038";5;81.505,20
