IE;CNPJ;RAZAO;SIT;ARRECADACAO;ENTRADAS;SAIDAS;REGIME;SEGM;MUNICIPIO;DRR;DATA-IE;CONTADOR
"035704950";"09091533000109";"CENTRO POINT COMESTIVEIS LTDA";"S";;166.566,34;;"NORMAL";"VAREJO";"RECIFE";"I";03/10/2007;"FRANCISCO DE ASSIS GOMES SILVA"
"035443464";"08983177000167";"D S BARBOSA & CIA CONFECCOES LTDA ME";"S";;;;"NORMAL";"TECIDOS";"VERTENTES";"II";16/08/2007;"FERNANDO ANTONIO COELHO XAVIER"
"035433906";"08858683000124";"ANTONIO DE FRANCA SILVA ME";"C";;;;"NORMAL";"TECIDOS";"CARUARU";"II";15/08/2007;"KESIA MIRELLY MORAES"
"035394668";"08963649000110";"JOAO SIMAO DA SILVA FILHO ME";"A";11.632,68;324.537,16;11.906,00;"SIMPLES NACIONAL";"TECIDOS";"CARUARU";"II";08/08/2007;"JOSE MAURICIO DOS SANTOS"
"035293551";"08944074000198";"EDILZA B. DA COSTA MUNIZ FARMACIA";"C";;675.994,99;;"NORMAL";"MEDICAMENTOS";"GRAVATA";"II";25/07/2007;"JANIZETE MARIA DE SOUZA"
"035238020";"08927008000100";"J GOMES CHAGAS LTDA - ME";"A";13.703,09;5.149,00;;"SIMPLES NACIONAL";"TECIDOS";"TORITAMA";"II";16/07/2007;"ELISANGELA MEDEIROS DA SILVA"
"035083158";"08826462000174";"GILENO DE BARROS";"S";;31.195,58;;"NORMAL";"TECIDOS";"PESQUEIRA";"II";30/05/2007;"MARIA JOSE MONTEIRO DE ALMEIDA"
"034942769";"07152636000289";"COMERCIAL ABREU & SANTOS LTDA -EPP";"S";218.663,23;9.518.319,41;9.177.105,21;"NORMAL";"ATACADO DE ALIMENTOS";"RECIFE";"I";19/04/2007;"ALESANDRO REGIS GALINDO MARQUES"
"034929827";"08761465000177";"BGN COMERCIO MERCANTIL EIRELI ME";"C";;68.889,88;867.589,49;"NORMAL";"VAREJO";"RECIFE";"I";17/04/2007;
"034895906";"08727942000188";"ASSIS & HONORATO LTDA  ME";"C";;9.736,65;;"NORMAL";"TECIDOS";"CARUARU";"II";03/04/2007;"SILVANEIDE DE FREITAS SILVA"
"034890947";"08728668000161";"MD DESIGN INDUSTRIA COMERCIO E SERVICOS DE FABRICACAO DE METAL EIRELI";"C";;3.094,79;116.156,92;"NORMAL";"INDUSTRIA";"RECIFE";"I";02/04/2007;"KAROLINE MACIEL ROCHA SILVA"
"034873856";"08723307000122";"PROJARTE MOVEIS LTDA";"S";;1.016,20;;"NORMAL";"INDUSTRIA";"RECIFE";"I";29/03/2007;
"034808523";"10673143000460";"JOSE DEOCLECIO DO NASCIMENTO";"S";5.784,28;671.224,04;1.427.643,25;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";08/03/2007;"RAIMUNDO BENTO DOS SANTOS"
"034793666";"08648334000188";"M. M. FONTES - ME";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";05/03/2007;"WALTER CAVALCANTI SILVA"
"034605843";"08469825000161";"VITA BRASIL CONFECCOES LTDA ME";"S";;;;"NORMAL";"TECIDOS";"RECIFE";"I";05/01/2007;"FERNANDO ANDRE BRITO DE ALBUQUERQUE"
"034549838";"02737485000126";"NOVIC - CONSULTORIA E EMPREENDIMENTOS LTDA";"C";;193.927,13;947.946,12;"NORMAL";"INDUSTRIA";"RECIFE";"I";13/12/2006;"SIDNEY ANTONIO BOSFORD CAVALCANTI"
"034517200";"08369397000286";"RESTREC COMERCIO DE ALIMENTOS LTDA";"S";;1.788,50;;"NORMAL";"VAREJO";"RECIFE";"I";05/12/2006;"MICHELLE BASILE PERRONE NAVES"
"034516824";"08369397000103";"RESTREC COMERCIO DE ALIMENTOS LTDA";"S";;4.100,23;;"NORMAL";"VAREJO";"RECIFE";"I";05/12/2006;"MICHELLE BASILE PERRONE NAVES"
"034329714";"08298761000183";"F.J.M.INDUSTRIA & COMERCIO DE PLASTICOS LTDA";"B";;;;"NORMAL";"INDUSTRIA";"VITORIA DE SANTO ANTAO";"II";19/10/2006;"VALDEMAR LINO CHAVES NETO"
"034212442";"05519209000180";"AZENATE R G DO NASCIMENTO ME";"A";195,37;28.461,47;68.764,60;"NORMAL";"TECIDOS";"CARPINA";"I";15/09/2006;"JOAO DE ANDRADE SILVA"
"034102850";"08178962000147";"EMBLASPET INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA EPP";"C";;24.209,25;;"NORMAL";"INDUSTRIA";"JABOATAO DOS GUARARAPES";"I";18/08/2006;"PATRICIA CRISTINA SOBRAL VICTORINO DOS SANTOS"
"034077995";"69953487000123";"ERANI FERREIRA DE SOUZA - ME";"S";4.546,95;154.260,71;;"SIMPLES NACIONAL";"VAREJO";"OLINDA";"I";11/08/2006;"PATRICIA FARIAS GUERRA CABRAL"
"034035567";"07939589000218";"RUBENILDO RUBENI DA SILVA";"S";22.967,51;1.660.798,09;1.186.882,00;"NORMAL";"TECIDOS";"CARUARU";"II";01/08/2006;"MARIA GILVANIA PEREIRA CLEMENTE"
"033971307";"08079938000150";"MODA MAIS VESTUARIO LTDA";"A";86.045,88;1.254.745,26;18.643,10;"SIMPLES NACIONAL";"TECIDOS";"RECIFE";"I";13/07/2006;"MARIA DEMETRIA DE SOUSA MOURA"
"033966907";"35312891000287";"RUTE GUERRA DO NASCIMENTO ARMARINHO EIRELI";"S";116.121,89;1.309.892,26;2.681,09;"NORMAL";"TECIDOS";"ABREU E LIMA";"I";12/07/2006;"JOAO VIEIRA DE CARVALHO"
"033966656";"08107430000119";"ERIVONE MARIA DE ANDRADE ME";"S";1.656,03;736.580,79;;"SIMPLES NACIONAL";"VAREJO";"CARUARU";"II";12/07/2006;"ZALDO VENANCIO TABOSA"
"033940002";"08039056000161";"DANILO L. FARIAS EPP";"A";68.132,87;2.548.072,19;508.919,61;"SIMPLES NACIONAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";04/07/2006;"FELIPE AUGUSTO BEZERRA DE ARA JO"
"033906831";"08063313000109";"ESPACO DO ACAI LANCHONETE - EIRELI ME";"S";22.319,74;498.976,30;;"NORMAL";"VAREJO";"RECIFE";"I";21/06/2006;"FRANCISCA PEDROZO DA MATA JALES"
"033765677";"07979299000117";"ROBERVANIA JOSEFA SILVA";"C";;5.732,06;;"NORMAL";"TECIDOS";"TORITAMA";"II";11/05/2006;"MARIA GILVANIA PEREIRA CLEMENTE"
"033752770";"87270690001078";"COMERCIO DE APARELHOS MUSICAIS MIL SONS LTDA";"S";68.033,42;241.994,56;711.694,20;"NORMAL";"VAREJO";"RECIFE";"I";09/05/2006;"CARLOS ZENON KOCH DA SILVA"
"033728631";"07953225000101";"CLEONICE S DA SILVA TECIDOS ME";"A";;720,00;;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";28/04/2006;"CAMILA CAMARGO GODINHO"
"033620350";"06183209000548";"DB CONFECCOES S.A.";"S";27.808,05;48.612,31;230.358,04;"NORMAL";"TECIDOS";"VITORIA DE SANTO ANTAO";"II";28/03/2006;"ADMILTON RODRIGUES DA SILVA"
"033600325";"07888136000129";"V. M. R. PRODUTOS SERIGRAFICOS LTDA ME";"C";;;;"NORMAL";"INDUSTRIA";"RECIFE";"I";22/03/2006;"FABIO OLIVEIRA FALCAO"
"033594090";"07784751000195";"CRISMAN INDUSTRIA DE CONFECCOES EIRELI  ME";"S";34,88;148.448,60;1.035.453,02;"NORMAL";"TECIDOS";"OLINDA";"I";21/03/2006;"FERNANDO LUIZ BARBOSA DOS SANTOS"
"033558027";"07849976000182";"BAR RESTAURANTE DO LUNA LTDA";"S";;251.377,40;;"NORMAL";"VAREJO";"RECIFE";"I";09/03/2006;"FABIO CAMPELO MULATINHO"
"033543267";"07850083000157";"JOSE RAFAEL TENORIO SOBRAL SACOS - EPP";"S";188,54;2.447,94;;"NORMAL";"TECIDOS";"RECIFE";"I";03/03/2006;"VALERIA LOPES DE LIRA BELCHIOR"
"033516880";"07803384000120";"NORPROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"C";;2.971,49;242.084,71;"NORMAL";"MEDICAMENTOS";"RECIFE";"I";15/02/2006;"CARLOS PAULO DOS ANJOS"
"033481644";"40869489000742";"GRANDE RIO INDUSTRIA TEXTIL LTDA";"B";;;;"NORMAL";"TECIDOS";"CARUARU";"II";02/02/2006;"FRANCIMEIRE DOS ANJOS GOMES"
"033106207";"06994981000205";"RAPHAEL GUIMARAES BRITTO EIRELI ME";"S";6.705,50;206.875,04;974,95;"NORMAL";"TECIDOS";"JABOATAO DOS GUARARAPES";"I";14/10/2005;"JOAO VIEIRA DE CARVALHO"
"033071233";"07572590000176";"O TEMPLO PRESENTES E PRODUTOS INDIANOS LTDA";"A";7.758,80;36.175,56;;"SIMPLES NACIONAL";"TECIDOS";"RECIFE";"I";05/10/2005;"MARCELO ALVES MARTINS"
"033063303";"07609413000117";"ADRIEL LUIS SERODIO CANDIDO - ME";"S";1.115,26;356.208,87;461.871,67;"NORMAL";"TECIDOS";"CUPIRA";"II";04/10/2005;"ROBERTO CESAR CORREIA GOMES"
"032764065";"07466045000103";"LEKATEX COMERCIO DE TECIDOS LTDA ME";"A";19.288,64;169.264,78;;"NORMAL";"TECIDOS";"CARUARU";"II";25/07/2005;"PEDRO BEZERRA DA SILVA"
"032693290";"07199223000179";"ALUMIX - INDUSTRIA, IMPORTACAO E EXPORTACAO LTDA -ME";"C";;;;"NORMAL";"INDUSTRIA";"RECIFE";"I";06/07/2005;
"032659512";"07408257000126";"MARIA ELIZABETE DA SILVA ME";"S";;26.103,25;18.535,00;"NORMAL";"INDUSTRIA";"PETROLINA";"III";27/06/2005;"ANA CLARA SOARES DE FRANCA"
"032649711";"04744781005572";"ADM. COMERCIO DE ROUPAS LTDA.";"A";380.555,46;4.389.139,32;3.456.575,76;"NORMAL";"TECIDOS";"RECIFE";"I";22/06/2005;"JULIANA RIBEIRO BRANDAO"
"032628471";"07396620000130";"GERALDO SOUSA DO NASCIMENTO CONFECCOES";"S";3.548,98;55.737,16;;"NORMAL";"TECIDOS";"CARUARU";"II";16/06/2005;"ROMERO SALES GOMES"
"032565372";"07396332000186";"ROBERTO MARIO SANTOS DE ARAUJO";"S";;;;"NORMAL";"TECIDOS";"CUPIRA";"II";01/06/2005;
"032356374";"07290860000156";"CARLOS ARAUJO DA SILVA VESTUARIO ME";"A";14.301,62;279.201,45;;"SIMEI";"TECIDOS";"TUPANATINGA";"II";05/04/2005;"DEYVIDY ANDERSON DOS SANTOS ROLIM"
"031955622";"10673143000380";"JOSE DEOCLECIO DO NASCIMENTO";"S";;375.327,93;47.162,31;"NORMAL";"TECIDOS";"CARUARU";"II";16/12/2004;"RAIMUNDO BENTO DOS SANTOS"
"031741231";"07036885000128";"GKM COMERCIO DE VESTUARIO LTDA (EPP)";"C";68.534,11;418.034,66;15.780,00;"NORMAL";"TECIDOS";"RECIFE";"I";21/10/2004;"MARIA DO CARMO MEDEIROS"
"031688241";"09511015000199";"PERFIL NORDESTE REPRESENTACAO, IMPORTACAO E EXPORTACAO LTDA";"C";1.613,15;6.703.338,45;4.562.784,22;"NORMAL";"TECIDOS";"RECIFE";"I";06/10/2004;"MANUEL CLAUDIO CRUZ DE ARAUJO"
"031655580";"06994981000116";"RAPHAEL GUIMARAES BRITTO EIRELI ME";"S";458.626,20;3.466.956,60;5.626,02;"NORMAL";"TECIDOS";"CABO DE SANTO AGOSTINHO";"I";27/09/2004;"JOAO VIEIRA DE CARVALHO"
"031543197";"06112810000116";"JOSE LUIZ COUTO-SIM";"S";1.478,96;394.580,99;;"NORMAL";"ATACADO DE ALIMENTOS";"SAO JOSE DA COROA GRANDE";"I";25/08/2004;"MANOEL DA SILVA"
"031468985";"06317593000109";"COMERCIO ML LUBRIFICANTES LTDA  ME";"C";;;12.153.713,00;"NORMAL";"COMBUSTIVEL";"VITORIA DE SANTO ANTAO";"I";06/08/2004;
"031358969";"06346368000192";"BRUNO ROBERTO PINTO DE SENA ME";"S";;55.479,60;;"NORMAL";"TECIDOS";"SURUBIM";"II";08/07/2004;
"031342884";"06207502000174";"EURO MED INDUSTRIA E COMERCIO LTDA";"S";;1.813.093,76;697.547,64;"NORMAL";"TECIDOS";"TIMBAUBA";"I";05/07/2004;"MARIA ELISANGELA AMARAL DA SILVA"
"031258743";"06236627000122";"EVIDENCE INDUSTRIA DE CONFECCOES LTDA";"A";521,01;740.756,91;1.040.794,94;"SIMPLES NACIONAL";"TECIDOS";"CARUARU";"II";07/06/2004;"JOSE EMERSON DE QUEIROZ"
"031258158";"61101895001036";"SANTHER FABRICA DE PAPEL SANTA THEREZINHA S/A";"C";351.085,87;1.166.853,64;2.951.928,92;"NORMAL";"ATACADO";"PAULISTA";"I";07/06/2004;"DIOGENES RAMOS BRASILEIRO"
"031253199";"04744781004681";"ADM. COMERCIO DE ROUPAS LTDA.";"A";429.966,33;2.904.045,09;1.816.935,67;"NORMAL";"TECIDOS";"JABOATAO DOS GUARARAPES";"I";04/06/2004;"JULIANA RIBEIRO BRANDAO"
"031138250";"06196381000102";"RADAR MERCANTIL LTDA - ME";"C";2.013,94;3.447.376,25;4.602.622,58;"NORMAL";"ATACADO DE ALIMENTOS";"CABO DE SANTO AGOSTINHO";"I";03/05/2004;"ANTONIO CORREIA NETO"
"031084060";"05873550000139";"JEFTE TAVARES DA SILVA";"S";;;10.074,50;"NORMAL";"TECIDOS";"TORITAMA";"II";14/04/2004;"INACIO JOSE DA SILVA"
"031013201";"06124487000109";"ANDREZA FERNANDA DE LIMA SILVA";"A";4.748,02;280.138,79;27.000,00;"SIMPLES NACIONAL";"TECIDOS";"TAQUARITINGA DO NORTE";"II";19/03/2004;"JOSE PEREIRA COELHO"
"030918642";"10673143000207";"JOSE DEOCLECIO DO NASCIMENTO";"S";5.104,34;290.831,05;115.457,27;"NORMAL";"TECIDOS";"CARUARU";"II";06/02/2004;"RAIMUNDO BENTO DOS SANTOS"
"030865182";"05993754000103";"BUSINESSMAN CONFECCOES EIRELI - EPP";"S";;7.601,64;;"NORMAL";"TECIDOS";"RECIFE";"I";13/01/2004;
"030807492";"05816393000120";"CAMACHO INDUSTRIA & COMERCIO LTDA";"A";107.214,61;2.336.508,67;2.242.781,98;"SIMPLES NACIONAL";"TECIDOS";"CARUARU";"II";12/12/2003;"JULIANA KARLA FEITOSA MARTINS"
"030796601";"05994565000155";"DU CHEF REFEICOES LTDA";"A";;321.317,98;567.807,78;"NORMAL";"VAREJO";"BUIQUE";"II";09/12/2003;"CLETO GILBERTO LEITE DE SIQUEIRA"
"030721342";"03082188000152";"KROMA GRAFICA E EDITORA LTDA EPP";"B";;6.472,41;17.350,00;"NORMAL";"INDUSTRIA";"RECIFE";"I";17/11/2003;"DIOGENES RAMOS BRASILEIRO"
"030644410";"40869489000408";"GRANDE RIO INDUSTRIA TEXTIL LTDA";"B";;;;"NORMAL";"TECIDOS";"PETROLINA";"III";24/10/2003;"FRANCIMEIRE DOS ANJOS GOMES"
"030632323";"05921114000198";"IVANILDO SEVERINO LEITE - ME";"A";;103.917,33;;"SIMPLES NACIONAL";"TECIDOS";"SANTA MARIA DA BOA VISTA";"III";22/10/2003;"FRANCISCO QUIRINO DE SA"
"030560403";"33247743003569";"GLAXOSMITHKLINE BRASIL LTDA";"A";794.795,86;579.045,61;122.250.917,60;"CONTRIBUINTE SUBSTITUTO";"MEDICAMENTOS";"RIO DE JANEIRO";"I";06/10/2003;
"030556805";"05901165000158";"BICHO RADIKAL INDUSTRIA DE CONFECCOES LTDA ME";"S";;;;"NORMAL";"TECIDOS";"TAQUARITINGA DO NORTE";"II";06/10/2003;
"030514800";"05799806000105";"B & G COMERCIO DE ALIMENTOS E BEBIDAS EIRELI";"A";2.433,47;2.051.487,65;277.661,27;"NORMAL";"VAREJO";"JABOATAO DOS GUARARAPES";"I";29/09/2003;"MILSON XAVIER DE CARVALHO"
"030437202";"05822617000106";"SIGMA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA-EPP";"S";406.557,16;2.084.468,86;6.183.405,44;"NORMAL";"ATACADO DE ALIMENTOS";"RECIFE";"I";05/09/2003;"ISAAC ALVES DE ALMEIDA"
"030287472";"05756674000134";"REDITOOLS INDUSTRIA COMERCIO E SERVICOS LTDA";"C";;92.831,65;762.005,65;"NORMAL";"INDUSTRIA";"ITAPISSUMA";"I";18/07/2003;"JOAO FELIX SILVA FILHO"
"030252334";"05742791000149";"INDUSTRIA DE CONFECCOES 40 GRAUS LTDA EPP";"S";48,05;19.670,93;53.232,20;"NORMAL";"TECIDOS";"CARUARU";"II";07/07/2003;
"030031320";"05577096000179";"USEMETAIS INDUSTRIA, COMERCIO E SERVICOS EIRELI";"A";584,42;60.338,15;312.678,66;"NORMAL";"INDUSTRIA";"RECIFE";"I";10/04/2003;"VALDEMAR LINO CHAVES NETO"
"029555124";"05329447000122";"CLAUDIA MARIA DE AMORIM";"A";396,98;8.959,18;;"NORMAL";"TECIDOS";"CABO DE SANTO AGOSTINHO";"I";18/10/2002;"VERA LUCIA DOS SANTOS OLIVEIRA"
"029528151";"03692345000141";"CENTERMAQ COMERCIO E REPRESENTACOES EIRELI";"S";2.471,82;2.943.443,09;5.043.618,84;"NORMAL";"VAREJO";"PETROLINA";"III";12/10/2002;"JOAO ALBERTO MESQUITA DE MENDONCA"
"029518865";"02714479000153";"M  E  M PEDRAS LTDA ME";"C";;;6.005,00;"NORMAL";"INDUSTRIA";"PETROLINA";"III";10/10/2002;"MAX GERALDO SANTA ROSA SILVA"
"029498570";"05297632000182";"GIZELY COLASSO MARTINS";"S";137,62;3.209,65;;"SIMPLES NACIONAL";"TECIDOS";"JABOATAO DOS GUARARAPES";"I";03/10/2002;"THYALDYERES ALEXANDRE DE OLIVEIRA"
"029389526";"03965559000225";"FEMEA MODAS LTDA - EPP";"C";;;;"NORMAL";"TECIDOS";"CAMARAGIBE";"I";30/08/2002;"CARLOMANO GOMES DA SILVA JUNIOR"
"028939409";"04939182000111";"DC PAULA BEACH AND STREET WEAR LTDA EPP";"S";;279,00;;"NORMAL";"TECIDOS";"RECIFE";"I";20/03/2002;"NIETE ALVES RANGEL"
"028640373";"03592783000138";"ROSELIO JOSE SILVA";"C";;50,00;;"NORMAL";"TECIDOS";"CARPINA";"I";05/11/2001;
"028573676";"04657543000137";"CARLOS R. RODRIGUES DA SILVA E CIA LTDA - ME";"A";;5.068,65;;"NORMAL";"TECIDOS";"VITORIA DE SANTO ANTAO";"II";10/10/2001;"CARLOS ALBERTO FERREIRA DO NASCIMENTO"
"028513690";"04406988000144";"BR PAPEIS LTDA";"S";47.170,90;13.044.684,42;10.970.192,91;"NORMAL";"ATACADO";"RECIFE";"I";24/09/2001;"JOSE EDSON DA SILVA GUERRA"
"028493729";"04618110000172";"BRASILCO INDUSTRIA & COMERCIO DE COUROS EIRELI";"C";;42.541,50;;"NORMAL";"INDUSTRIA";"TIMBAUBA";"I";18/09/2001;"ELADIO ANTONIO RANGEL JUNIOR"
"028354877";"04262768000194";"WJV COMPANY - INDUSTRIA E COMERCIO LTDA ME";"C";;;;"NORMAL";"TECIDOS";"BELO JARDIM";"II";01/08/2001;"ELIANE ANDRADE NEVES BAPTISTA"
"028240863";"04438895000100";"SANDRO AIRON ALMEIDA CINTRA";"A";2.030,78;34.063,91;216.800,00;"SIMPLES NACIONAL";"INDUSTRIA DE ALIMENTOS";"SANHARO";"II";15/06/2001;"DOMINGOS SAVIO DE MELO MONTEIRO"
"027720942";"04169910000153";"FARMACIA CAVALCANTI LTDA";"A";;215.238,73;;"NORMAL";"MEDICAMENTOS";"PAUDALHO";"I";20/12/2000;"LUIZ CARLOS ALVES SOARES"
"027641805";"02985466000119";"TEREZINHA REJANE DE QUEIROZ DIAS";"C";;;;"NORMAL";"INDUSTRIA";"CARUARU";"II";24/11/2000;"DILMAR FREIRE DE OLIVEIRA"
"027627810";"04100700000109";"EASYNET INDUSTRIA E COMERCIO DE ETIQUETAS LTDA - EPP";"S";;;;"NORMAL";"INDUSTRIA";"RECIFE";"I";21/11/2000;
"027371751";"03965559000144";"FEMEA MODAS LTDA - EPP";"S";;16.935,05;;"NORMAL";"TECIDOS";"RECIFE";"I";30/08/2000;"CARLOMANO GOMES DA SILVA JUNIOR"
"027233103";"03901296000100";"MARIA ELZA FERREIRA SILVA";"C";;18.098,14;;"NORMAL";"TECIDOS";"IPOJUCA";"I";11/07/2000;"ERIVALDO LUIZ DE OLIVEIRA"
"027068145";"03699082000100";"NORBIB'S EMPREENDIMENTOS E PARTICIPACOES LTDA-EPP";"S";31,00;1.507.700,62;;"NORMAL";"VAREJO";"RECIFE";"I";18/05/2000;"JOSE ERONILDO ALVES DE MORAIS"
"026776448";"03633489000127";"CASA DOS RETALHOS LTDA EPP";"A";;26.475,60;1.619.438,50;"NORMAL";"TECIDOS";"TORITAMA";"II";17/02/2000;"INACIO JOSE DA SILVA"
"026734524";"03582299000128";"M JUCEMAR PEREIRA SILVA";"B";;;78.634,00;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";03/02/2000;"ALDRIN RIBEIRO"
"026568926";"03507508000179";"EDILENE FERREIRA SANTOS-ME";"S";;;;"NORMAL";"TECIDOS";"RECIFE";"I";06/12/1999;"ADEILDA FERREIRA GUSMAO BARBOSA"
"026554038";"03517073000143";"J A SANTOS USINAGEM";"C";;;;"NORMAL";"INDUSTRIA";"ABREU E LIMA";"I";01/12/1999;
"026397340";"03418125000124";"AUDO FERNANDES VIEIRA ME";"S";53.093,19;1.047.597,35;;"SIMPLES NACIONAL";"TECIDOS";"PETROLINA";"III";15/10/1999;"PEDRO GOMES DA ROCHA"
"026113171";"03293236000151";"MARIA DULCINALVA ARANDAS PEREIRA NACOR ME";"A";10.351,66;1.176.458,08;223.444,78;"NORMAL";"TECIDOS";"LAJEDO";"II";28/07/1999;"VANILSON ROBERTO OLIVEIRA VILELA"
"025392255";"02848754000121";"ROBSON FRANCISCO SOUSA MELO";"S";6.802,43;979.044,51;11.546,00;"SIMPLES NACIONAL";"VAREJO";"CARUARU";"II";01/12/1998;"FLAVIA SANDRA BARBOSA DOS SANTOS"
"025356615";"02835129000145";"MARIA DE FATIMA DOS SANTOS VESTUARIO ME";"A";;123.497,00;24.000,00;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";19/11/1998;"LENIVALDO GONCALVES LEANDRO"
"025352032";"02828401000160";"RESINALDO ABRAHAO DA SILVA BARBOZA ME";"A";385,93;557.075,50;;"SIMPLES NACIONAL";"SUPERMERCADOS";"CABO DE SANTO AGOSTINHO";"I";23/11/1998;"RENILDA FONSECA DE SOUZA"
"025276344";"02752408000145";"SMC COMERCIO VAREJISTA DO VESTUARIO EIRELI EPP";"C";;110.983,10;;"NORMAL";"TECIDOS";"RECIFE";"I";05/11/1998;"DIOGENES RAMOS BRASILEIRO"
"025272780";"02780556000173";"MARIA CONCEICAO LIMA DANTAS";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";04/11/1998;"SHIRLEY CORREIA DA ROCHA"
"025132008";"02704092000116";"ACR INDUSTRIA DE CONFECCOES SALES EIRELI EPP";"A";;75.940,55;10.512,95;"NORMAL";"TECIDOS";"CARUARU";"II";18/09/1998;"MICHEL JEAN PINHEIRO WANDERLEY"
"024845795";"02569409000159";"THIORE LINGERIE INDUSTRIA DE CONFECCOES LTDA ME";"A";354,25;;29.481,80;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";02/07/1998;"FELIPE AUGUSTO BEZERRA DE ARA JO"
"024663840";"02485940000143";"MARIA LUIZA DA SILVA FRANCA MAGAZINE EPP";"S";;52,00;;"NORMAL";"TECIDOS";"BEZERROS";"II";05/05/1998;"ANDRE HENRIQUE DE VASCONCELOS PONTES"
"024539678";"02406950000146";"JOSE ERIQUE BARBOSA SILVA";"S";;;;"NORMAL";"TECIDOS";"SURUBIM";"II";27/03/1998;
"024412414";"02325526000177";"SOLANGE TEIXEIRA GURGEL - ME";"C";;14.697,85;198.911,50;"NORMAL";"INDUSTRIA";"OLINDA";"I";16/02/1998;"JOSE JAIR DE AGUIAR"
"024348902";"01898061000180";"COTONFIL LTDA";"A";1.255,24;5.671,13;;"NORMAL";"TECIDOS";"RECIFE";"I";27/01/1998;"SEBASTIAO LIMA PIMENTEL"
"023825553";"01141432000185";"EXCLUSIVITY CONFECCOES LTDA ME";"C";5.841,17;1.133.514,62;;"NORMAL";"TECIDOS";"RECIFE";"I";29/08/1997;"MANUEL CLAUDIO CRUZ DE ARAUJO"
"023724285";"01985539000100";"GIRALDO LOURENCO TRINDADE";"C";1.861,45;9.452,58;;"NORMAL";"TECIDOS";"GOIANA";"I";07/08/1997;"DIOGO DA SILVA REIS"
"023666900";"01902250000180";"M I B MATOS COSTA ME";"A";16,04;85.928,04;;"SIMEI";"MATERIAL DE CONSTRUCAO";"GARANHUNS";"II";24/07/1997;"ANA LUCIA TELES DE CARVALHO LOPES"
"023566191";"01902363000185";"T & D COMPANHIA DE LANCHES LTDA";"B";;;;"NORMAL";"VAREJO";"GRAVATA";"II";30/06/1997;
"023427230";"01736200000170";"VERDESCART LTDA EPP";"C";;99.787,50;255.777,57;"NORMAL";"TECIDOS";"RECIFE";"I";23/05/1997;"MARIA DA CONCEI AO DOS SANTOS"
"022884190";"01389574000166";"DIVISAS COMERCIO DE COMBUSTIVEIS EIRELI";"C";255,78;6.087.313,25;482.625,68;"NORMAL";"COMBUSTIVEL";"RECIFE";"I";22/11/1996;"MARCOS ANTONIO MENDES DA SILVA"
"022739262";"01453713000173";"VERA MARIA ALVES SANTOS DOS SANTOS DE LIMA ME";"S";4.336,26;151.515,91;208.574,98;"NORMAL";"INDUSTRIA";"RECIFE";"I";15/10/1996;"RICARDO JOSE DE BARROS CARVALHO"
"022402462";"24545766000110";"MARIA DE FATIMA CARVALHO DOS PASSOS EIRELI EPP";"S";;241.414,04;2.277.707,43;"NORMAL";"ATACADO DE ALIMENTOS";"OLINDA";"I";11/07/1996;"MARIA DAS GRACAS CUNHA DOS SANTOS"
"022382925";"00349427000108";"OZIR DE ALMEIDA PEREIRA ME";"A";29.477,56;1.023.963,43;2.648.587,00;"SIMPLES NACIONAL";"TECIDOS";"OLINDA";"I";05/07/1996;"RINALDO JOSE PEREIRA DA CRUZ"
"021872481";"01016078000167";"SUBEAL SURUBIM BEBIDAS E ALIMENTOS LTDA";"C";;19.200,00;;"NORMAL";"CIGARROS";"RECIFE";"I";30/01/1996;"ELADIO ANTONIO RANGEL JUNIOR"
"021742510";"24574634000116";"CASSIA VALERIA G CORDEIRO - ME";"S";3.305,94;425.361,43;;"NORMAL";"TECIDOS";"CARUARU";"II";29/12/1995;"ERIVALDO PINHEIRO SANTANA"
"021435936";"82277955000155";"NOVO NORDISK FARMACEUTICA DO BRASIL LTDA";"B";;78.141,42;39.623.594,24;"CONTRIBUINTE SUBSTITUTO";"MEDICAMENTOS";"ARAUCARIA";"I";31/08/1995;
"021387001";"00582583000106";"RAVEL UNIFORME EIRELI ME";"B";;78.886,90;3.731.983,81;"NORMAL";"TECIDOS";"RECIFE";"I";22/08/1995;
"021385653";"00582583000106";"RAVEL UNIFORME EIRELI ME";"A";2.609,26;78.886,90;3.731.983,81;"NORMAL";"TECIDOS";"RECIFE";"I";22/08/1995;
"021359733";"00719946000102";"MODULO LIVRARIA PAPELARIA LTDA";"C";;186.259,88;40.625,88;"NORMAL";"ATACADO";"RECIFE";"I";16/08/1995;"ALEX SANDRO JORGE DE BARROS"
